OID,Lat_DD,Long_DD,Jurisdiction,Juris_ID,Name,Status,Commodity_Code,Commodity_Full_Name,Mined_Quantity,Mine_Type,Last_Year,Permit,URL,Forcing_Features,Feature_References,Feature_Class,Location,County,Landowner,Last_Operator,Start_Date,Peak_Production,Last_Updated
A5127,46.6837,-80.77277,ON,05108,PICTON-LECLERC,ABANDONED,NULL,URANIUM,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05108.html,NULL,NULL,D,SUDBURY,MACLENNAN,NULL,NULL,NULL,NULL,2006
A5128,46.68626,-80.73044,ON,05109,SHEPPARD,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05109.html,NULL,NULL,D,SUDBURY,MACLENNAN,NULL,NULL,NULL,NULL,2006
A5129,46.6435,-80.71052,ON,05110,MACLENNAN TOWNSHIP,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05110.html,NULL,NULL,C,SUDBURY,MACLENNAN,NULL,NULL,NULL,NULL,2006
A513,49.774999,-117.42444,BC,082FNW173,DAYTON (L.2419),Historic,"AG,PB,AU",NULL,NULL,NULL,1935,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNW173,NULL,NULL,O,NULL,NULL,NULL,NULL,1903,NULL,2024
A5130,46.64804,-80.69961,ON,05111,MCVITTIE,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05111.html,NULL,NULL,D,SUDBURY,MACLENNAN,NULL,NULL,NULL,NULL,2006
A5131,46.45321,-82.15867,ON,05112,MILLEN LAKE,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05112.html,NULL,NULL,D,SUDBURY,MANDAMIN,NULL,NULL,NULL,NULL,2006
A5132,47.15509,-81.45381,ON,05113,ZINC LAKE PROSPECT,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05113.html,NULL,NULL,C,SUDBURY,MARSHAY,NULL,NULL,NULL,NULL,2010
A5133,47.21953,-81.43251,ON,05114,METIG LAKE,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05114.html,NULL,NULL,D,SUDBURY,MARSHAY,NULL,NULL,NULL,NULL,2006
A5134,47.22749,-81.43083,ON,05115,PAZHIG LAKE,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05115.html,NULL,NULL,D,SUDBURY,MARSHAY,NULL,NULL,NULL,NULL,2006
A5135,46.2744,-81.94651,ON,05116,FARMER PROPERTY,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05116.html,NULL,NULL,C,SUDBURY,MAY,NULL,NULL,NULL,NULL,2010
A5136,46.2655,-81.9857,ON,05117,MCCAULEY&#39;S PROPERTY,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05117.html,NULL,NULL,C,SUDBURY,MAY,NULL,NULL,NULL,NULL,2010
A5137,46.81535,-81.57157,ON,05118,MUNSTER SULPHIDE,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05118.html,NULL,NULL,D,SUDBURY,MUNSTER,NULL,NULL,NULL,NULL,2006
A5138,46.1983,-81.9646,ON,05119,MAY,ABANDONED,NULL,TALC,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05119.html,NULL,NULL,C,SUDBURY,MAY,NULL,NULL,NULL,NULL,2010
A5139,46.27005,-81.95649,ON,05120,DOMINION GULF,ABANDONED,NULL,URANIUM,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05120.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A514,49.7625,-117.41833,BC,082FNW174,EXCHANGE (L.1523),Historic,"AG,AU,PB",NULL,NULL,NULL,1940,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNW174,NULL,NULL,O,NULL,NULL,NULL,NULL,1896,NULL,2024
A5140,46.25721,-82.04991,ON,05121,GRANT PROSPECT,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05121.html,NULL,NULL,C,SUDBURY,MAY,NULL,NULL,NULL,NULL,2014
A5141,46.2644,-82.0298,ON,05122,MIN-ORE,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05122.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A5142,46.26569,-82.0499,ON,05124,NORTH SALMAY LAKE,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05124.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A5143,46.2633,-82.00881,ON,05125,WHITSON LAKE EAST,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05125.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A5144,46.2687,-81.96411,ON,05126,MCKEE,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05126.html,NULL,NULL,C,SUDBURY,MAY,NULL,NULL,NULL,NULL,2010
A5145,46.27789,-81.9674,ON,05127,SCOTT,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05127.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A5146,46.2586,-82.05601,ON,05128,SALMAY LAKE,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05128.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A5147,46.2325,-82.01731,ON,05129,HEFELER CREEK NORTH,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05129.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A5148,46.2116,-82.00141,ON,05130,SPANISH RIVER,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05130.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A5149,46.27407,-81.99491,ON,05131,BIRCH LAKE SOUTH,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05131.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A515,49.762777,-117.40027,BC,082FNW175,EVENING STAR NO. 8 (L.5226),Historic,"AG,AU",NULL,NULL,NULL,1941,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNW175,NULL,NULL,O,NULL,NULL,NULL,NULL,1896,NULL,2024
A5150,46.26585,-81.94188,ON,05132,EAST BOUNDARY,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05132.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A5151,46.87695,-80.43026,ON,05133,"SIROLA, J.",ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05133.html,NULL,NULL,D,SUDBURY,MCCARTHY,NULL,NULL,NULL,NULL,2006
A5152,46.93458,-80.59114,ON,05134,LAURA LAKE,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05134.html,NULL,NULL,D,SUDBURY,MCCONNELL,NULL,NULL,NULL,NULL,2006
A5153,46.47403,-81.003,ON,05135,RAMSEY LAKE,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05135.html,NULL,NULL,D,SUDBURY,MCKIM,NULL,NULL,NULL,NULL,2006
A5154,46.49069,-80.97113,ON,05136,MINNOW LAKE WEST PIT,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05136.html,NULL,NULL,C,SUDBURY,MCKIM,NULL,NULL,NULL,NULL,2003
A5155,46.49216,-80.98271,ON,05137,KINGSWAY SHOWING,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05137.html,NULL,NULL,D,SUDBURY,MCKIM,NULL,NULL,NULL,NULL,2006
A5156,46.46823,-81.04359,ON,05138,"MCKIM, J. SHOWING",ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05138.html,NULL,NULL,D,SUDBURY,MCKIM,NULL,NULL,NULL,NULL,2006
A5157,46.53584,-81.03396,ON,05139,MCKIM MINE AREA PITS,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05139.html,NULL,NULL,D,SUDBURY,MCKIM,NULL,NULL,NULL,NULL,2006
A5158,46.1414,-81.82033,ON,05140,CHARLTON LAKE FAULT,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05140.html,NULL,NULL,D,SUDBURY,MCKINNON,NULL,NULL,NULL,NULL,2006
A5159,46.78773,-80.39443,ON,05141,JEROME SOUTH,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05141.html,NULL,NULL,C,SUDBURY,MCNISH,NULL,NULL,NULL,NULL,2006
A516,49.992221,-117.33499,BC,082FNW177,MOUNTAIN CHIEF (L.498),Historic,"PB,ZN,CU",NULL,NULL,NULL,1942,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNW177,NULL,NULL,O,NULL,NULL,NULL,NULL,1893,NULL,2024
A5160,46.794,-80.38259,ON,05142,"JEROME, A.E.",ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05142.html,NULL,NULL,D,SUDBURY,MCNISH,NULL,NULL,NULL,NULL,2006
A5161,46.79402,-80.392,ON,05143,JEROME NORTH,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05143.html,NULL,NULL,D,SUDBURY,MCNISH,NULL,NULL,NULL,NULL,2006
A5162,46.7977,-80.40786,ON,05144,PALSTON,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05144.html,NULL,NULL,C,SUDBURY,MCNISH,NULL,NULL,NULL,NULL,2006
A5163,46.77017,-80.29464,ON,05145,"SAVILLE, TH.D.",ABANDONED,NULL,URANIUM,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05145.html,NULL,NULL,D,SUDBURY,MCNISH,NULL,NULL,NULL,NULL,2006
A5164,46.77881,-80.29773,ON,05146,MCNISH TOWNSHIP SHOWING,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05146.html,NULL,NULL,D,SUDBURY,MCNISH,NULL,NULL,NULL,NULL,2006
A5165,47.16304,-82.21589,ON,05147,"MCCLASKY, J.A.",ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05147.html,NULL,NULL,D,SUDBURY,KELSO,NULL,NULL,NULL,NULL,2006
A5166,46.22302,-81.7209,ON,05148,ROCHE,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05148.html,NULL,NULL,D,SUDBURY,MERRITT,NULL,NULL,NULL,NULL,2006
A5167,46.20796,-81.68991,ON,05149,CANADIAN NICKEL,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05149.html,NULL,NULL,C,SUDBURY,FOSTER,NULL,NULL,NULL,NULL,2010
A5168,46.22107,-81.72816,ON,05150,"LOT 4, CON 3",ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05150.html,NULL,NULL,D,SUDBURY,MERRITT,NULL,NULL,NULL,NULL,2006
A5169,46.79539,-81.68875,ON,05151,MARION LAKE,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05151.html,NULL,NULL,C,SUDBURY,MONCRIEFF,NULL,NULL,NULL,NULL,2014
A517,49.98111,-117.32249,BC,082FNW178,MARION (L.2287),Historic,"PB,AG,ZN",NULL,NULL,NULL,1909,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNW178,NULL,NULL,O,NULL,NULL,NULL,NULL,1899,NULL,2024
A5170,46.77159,-81.6692,ON,05152,MONCRIEFF TWP. GRAPH,ABANDONED,NULL,GRAPHITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05152.html,NULL,NULL,D,SUDBURY,MONCRIEFF,NULL,NULL,NULL,NULL,2006
A5171,46.79329,-81.57066,ON,05153,MONCRIEFF SULP. #7,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05153.html,NULL,NULL,D,SUDBURY,MONCRIEFF,NULL,NULL,NULL,NULL,2006
A5172,46.79106,-81.62528,ON,05154,MONCRIEFF SULP. #11,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05154.html,NULL,NULL,D,SUDBURY,MONCRIEFF,NULL,NULL,NULL,NULL,2006
A5173,46.77172,-81.66397,ON,05155,MONCRIEFF SULP. #12,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05155.html,NULL,NULL,D,SUDBURY,MONCRIEFF,NULL,NULL,NULL,NULL,2014
A5174,46.77009,-81.67567,ON,05156,MONCRIEFF SULP. #I,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05156.html,NULL,NULL,D,SUDBURY,MONCRIEFF,NULL,NULL,NULL,NULL,2006
A5175,46.1417,-81.7561,ON,05157,JO-AMI,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05157.html,NULL,NULL,D,SUDBURY,MONGOWIN,NULL,NULL,NULL,NULL,2006
A5176,46.18689,-81.799,ON,05158,OWEN,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05158.html,NULL,NULL,D,SUDBURY,MONGOWIN,NULL,NULL,NULL,NULL,2006
A5177,46.1068,-81.74861,ON,05159,WALLACE MINE,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05159.html,NULL,NULL,C,SUDBURY,WHITEFISH FALLS,NULL,NULL,NULL,NULL,2014
A5178,46.15309,-81.74341,ON,05160,FOX LAKE,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05160.html,NULL,NULL,D,SUDBURY,MONGOWIN,NULL,NULL,NULL,NULL,2006
A5179,46.1597,-81.73561,ON,05161,FOX LAKE OCCURRENCE,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05161.html,NULL,NULL,D,SUDBURY,MONGOWIN,NULL,NULL,NULL,NULL,2006
A518,49.951388,-117.31555,BC,082FNW179,CLIFF (L.2606),Historic,"ZN,AG,PB",NULL,NULL,NULL,1936,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNW179,NULL,NULL,O,NULL,NULL,NULL,NULL,1932,NULL,2024
A5180,46.1798,-81.7913,ON,05162,BASS LAKE,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05162.html,NULL,NULL,D,SUDBURY,MONGOWIN,NULL,NULL,NULL,NULL,2006
A5181,46.8113,-81.508,ON,05163,GENEVA LAKE,ABANDONED,NULL,IRON,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05163.html,NULL,NULL,C,SUDBURY,MUNSTER,NULL,NULL,NULL,NULL,2013
A5182,46.25869,-81.9951,ON,05164,PROSCO CU,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05164.html,NULL,NULL,D,SUDBURY,MAY,NULL,NULL,NULL,NULL,2006
A5183,46.56999,-80.92572,ON,05165,MALBEUF AND MARTIN,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05165.html,NULL,NULL,D,SUDBURY,GARSON,NULL,NULL,NULL,NULL,2006
A5184,46.56988,-80.9439,ON,05166,SIR MORTIMER DAVIS,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05166.html,NULL,NULL,D,SUDBURY,GARSON,NULL,NULL,NULL,NULL,2006
A5185,46.59882,-80.9378,ON,05167,KENN HOLDINGS & MINING,ABANDONED,NULL,SULPHUR/PYRITE,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05167.html,NULL,NULL,D,SUDBURY,GARSON,NULL,NULL,NULL,NULL,2006
A5186,46.42079,-82.2216,ON,05168,MOON LAKE,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05168.html,NULL,NULL,D,SUDBURY,GEROW,NULL,NULL,NULL,NULL,2014
A5187,46.38651,-82.21939,ON,05169,SHEA,ABANDONED,NULL,MOLYBDENUM,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05169.html,NULL,NULL,D,SUDBURY,GEROW,NULL,NULL,NULL,NULL,2022
A5188,46.39004,-81.29287,ON,05170,SIMPSON,ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05170.html,NULL,NULL,C,SUDBURY,GRAHAM,NULL,NULL,NULL,NULL,2014
A5189,46.41922,-81.2185,ON,05171,CENTURY MINE,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05171.html,NULL,NULL,D,SUDBURY,GRAHAM,NULL,NULL,NULL,NULL,2014
A519,49.956111,-117.32055,BC,082FNW180,STANDARD (L.564),Historic,"AG,ZN,PB",NULL,NULL,NULL,1969,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNW180,NULL,NULL,O,NULL,NULL,NULL,NULL,1894,NULL,2024
A5190,46.40108,-81.25586,ON,05172,"LOT 7,8 CON 3",ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05172.html,NULL,NULL,D,SUDBURY,GRAHAM,NULL,NULL,NULL,NULL,2014
A5191,46.43504,-81.30689,ON,05173,MCVITTIE-GRAHAM,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05173.html,NULL,NULL,C,SUDBURY,GRAHAM,NULL,NULL,NULL,NULL,2014
A5192,46.4046,-81.30181,ON,05174,"LOT 12, CON 3",ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05174.html,NULL,NULL,D,SUDBURY,GRAHAM,NULL,NULL,NULL,NULL,2006
A5193,46.4049,-81.2521,ON,05175,"LOTS 6,7,8 CON 3",ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05175.html,NULL,NULL,D,SUDBURY,GRAHAM,NULL,NULL,NULL,NULL,2006
A5194,46.40535,-81.24084,ON,05176,RUSSELL PROPERTY,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05176.html,NULL,NULL,D,SUDBURY,GRAHAM,NULL,NULL,NULL,NULL,2006
A5195,47.02402,-80.8696,ON,05177,CANADIAN JOHNS MANVILLE,ABANDONED,NULL,URANIUM,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05177.html,NULL,NULL,D,SUDBURY,GRIGG,NULL,NULL,NULL,NULL,2006
A5196,46.22129,-81.8832,ON,05178,HALLUM,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05178.html,NULL,NULL,D,SUDBURY,HALLAM,NULL,NULL,NULL,NULL,2006
A5197,46.27726,-81.89657,ON,05179,AGGRESSIVE,ABANDONED,NULL,URANIUM,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05179.html,NULL,NULL,D,SUDBURY,HALLAM,NULL,NULL,NULL,NULL,2006
A5198,46.27509,-81.9362,ON,05180,DOMINIUM GULF,ABANDONED,NULL,URANIUM,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05180.html,NULL,NULL,D,SUDBURY,HALLAM,NULL,NULL,NULL,NULL,2006
A5199,46.27239,-81.91651,ON,05181,"HALLAM LOT 10, CON 6",ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05181.html,NULL,NULL,D,SUDBURY,HALLAM,NULL,NULL,NULL,NULL,2006
A52,56.168056,-130.15027,BC,104B  037,HOLLYWOOD,Historic,"PB,CU,AG",NULL,NULL,NULL,NULL,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=104B%20%20037,NULL,NULL,O,NULL,NULL,NULL,NULL,NULL,NULL,2024
A520,49.992777,-117.20416,BC,082FNW181,AMERICAN BOY (L.571),Historic,"AG,PB,ZN",NULL,NULL,NULL,1927,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNW181,NULL,NULL,O,NULL,NULL,NULL,NULL,1896,NULL,2024
A5200,46.24699,-81.92461,ON,05182,"HALLAM LOT 10, CON 4",ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05182.html,NULL,NULL,D,SUDBURY,HALLAM,NULL,NULL,NULL,NULL,2006
A5201,46.21786,-81.82956,ON,05183,"HALLAM LOT 2, CON 11",ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05183.html,NULL,NULL,D,SUDBURY,HALLAM,NULL,NULL,NULL,NULL,2014
A5202,46.2245,-81.87131,ON,05184,"HALLAM LOT 6, CON 6",ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05184.html,NULL,NULL,D,SUDBURY,HALLAM,NULL,NULL,NULL,NULL,2006
A5203,46.22684,-81.8729,ON,05185,HALLAM TWP. I,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05185.html,NULL,NULL,D,SUDBURY,HALLAM,NULL,NULL,NULL,NULL,2014
A5204,46.27861,-81.92009,ON,05186,HALLAM NORTH BOUNDARY,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05186.html,NULL,NULL,C,SUDBURY,HALLAM,NULL,NULL,NULL,NULL,2014
A5205,46.70803,-80.95088,ON,05187,"JENKINS, H. (PLACER)",ABANDONED,NULL,GOLD,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05187.html,NULL,NULL,D,SUDBURY,HANMER,NULL,NULL,NULL,NULL,2006
A5206,46.64502,-80.95587,ON,05188,HANMER,ABANDONED,NULL,COPPER,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05188.html,NULL,NULL,C,SUDBURY,HANMER,NULL,NULL,NULL,NULL,2014
A5207,46.1737,-82.00221,ON,05189,BIG GAME,ABANDONED,NULL,NICKEL,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05189.html,NULL,NULL,D,SUDBURY,HARROW,NULL,NULL,NULL,NULL,2006
A5208,46.1522,-82.00134,ON,05190,MASSEY PROSPECT,ABANDONED,NULL,COBALT,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05190.html,NULL,NULL,D,SUDBURY,HARROW,NULL,NULL,NULL,NULL,2006
A5209,46.14799,-81.98887,ON,05191,"LOT 5, CON 3",ABANDONED,NULL,ARSENIC,NULL,NULL,NULL,NULL,https://www.geologyontario.mndm.gov.on.ca/mndmfiles/amis/data/records/05191.html,NULL,NULL,D,SUDBURY,HARROW,NULL,NULL,NULL,NULL,2006
A521,49.956944,-117.28666,BC,082FNW182,BUFFALO (L.674),Historic,"AG,PB,ZN",NULL,NULL,NULL,1928,NULL,http://minfile.gov.bc.ca/Summary.aspx?minfilno=082FNW182,NULL,NULL,O,NULL,NULL,NULL,NULL,1905,NULL,2024
